state,county,precinct,election_year,election_name,registered_voters,ballots_cast
Georgia,Habersham,Habersham South,2018,2018 General Election,5378,3178
Georgia,Habersham,Demorest,2018,2018 General Election,4393,2724
Georgia,Habersham,Town of Mount Airy,2018,2018 General Election,686,394
Georgia,Habersham,City of Baldwin,2018,2018 General Election,987,449
Georgia,Habersham,Mud Creek,2018,2018 General Election,3890,2341
Georgia,Habersham,Amys Creek,2018,2018 General Election,1402,1035
Georgia,Hall,01-Wilson,2018,2018 General Election,5260,3424
Georgia,Hall,02-Chicopee,2018,2018 General Election,2969,1402
Georgia,Hall,03-Oakwood I,2018,2018 General Election,2429,1213
Georgia,Hall,04-Oakwood II,2018,2018 General Election,3881,2396
Georgia,Hall,05-Flowery Branch I,2018,2018 General Election,3847,2390
Georgia,Hall,06-Flowery Branch II,2018,2018 General Election,3164,1833
Georgia,Hall,07-Roberts,2018,2018 General Election,5141,3106
Georgia,Hall,08-Morgan I,2018,2018 General Election,3610,2262
Georgia,Hall,09-Morgan II,2018,2018 General Election,4476,2663
Georgia,Hall,10-Candler,2018,2018 General Election,5193,2978
Georgia,Hall,11-Tadmore,2018,2018 General Election,5402,2264
Georgia,Hall,12-Glade,2018,2018 General Election,3690,1847
Georgia,Hall,13-Lula,2018,2018 General Election,3114,1758
Georgia,Hall,14-Clermont,2018,2018 General Election,3062,2041
Georgia,Hall,15-Quillians,2018,2018 General Election,2554,1733
Georgia,Hall,16-Bark Camp,2018,2018 General Election,5407,3090
Georgia,Hall,17-Chestatee,2018,2018 General Election,3478,2181
Georgia,Hall,18-Fork,2018,2018 General Election,3218,2106
Georgia,Hall,19-Whelchel,2018,2018 General Election,4013,2552
Georgia,Hall,20-West Whelchel,2018,2018 General Election,3614,2689
Georgia,Hall,21-Gainesville I,2018,2018 General Election,3620,2004
Georgia,Hall,22-Gainesville II,2018,2018 General Election,2783,1322
Georgia,Hall,23-Gainesville III,2018,2018 General Election,4956,1818
Georgia,Hall,24-Gainesville IV,2018,2018 General Election,2652,1356
Georgia,Hall,25-Gainesville V,2018,2018 General Election,1526,727
Georgia,Hall,26-Gillsville,2018,2018 General Election,1015,664
Georgia,Hall,27-Big Hickory,2018,2018 General Election,3499,2435
Georgia,Hall,28-Friendship I,2018,2018 General Election,7402,5161
Georgia,Hall,29-Friendship II,2018,2018 General Election,2946,1833
Georgia,Hall,30-Friendship III,2018,2018 General Election,4273,2506
Georgia,Hall,31-Friendship IV,2018,2018 General Election,2623,1828
Georgia,Hancock,Devereux Fire,2018,2018 General Election,882,585
Georgia,Hancock,St. Mark,2018,2018 General Election,596,362
Georgia,Hancock,Courthouse,2018,2018 General Election,925,556
Georgia,Hancock,Second Beulah,2018,2018 General Election,469,311
Georgia,Hancock,Mayfield,2018,2018 General Election,343,200
Georgia,Hancock,Power of God,2018,2018 General Election,692,421
Georgia,Hancock,Warren Chapel,2018,2018 General Election,254,183
Georgia,Hancock,Youth Center,2018,2018 General Election,929,581
Georgia,Hancock,Second Darrien,2018,2018 General Election,360,252
Georgia,Hancock,Sparta 4C,2018,2018 General Election,151,103
Georgia,Haralson,Bremen,2018,2018 General Election,5822,3399
Georgia,Haralson,Buchanan,2018,2018 General Election,2057,1252
Georgia,Haralson,Buncombe,2018,2018 General Election,910,519
Georgia,Haralson,Corinth,2018,2018 General Election,1439,868
Georgia,Haralson,Twentieth,2018,2018 General Election,647,401
Georgia,Haralson,Felton,2018,2018 General Election,247,165
Georgia,Haralson,Little Creek,2018,2018 General Election,596,404
Georgia,Haralson,Mt View,2018,2018 General Election,268,177
Georgia,Haralson,Seventh,2018,2018 General Election,1627,960
Georgia,Haralson,Berea-Steadman,2018,2018 General Election,563,363
Georgia,Haralson,Tallapoosa,2018,2018 General Election,2715,1519
Georgia,Haralson,Waco,2018,2018 General Election,1032,585
Georgia,Harris,Cataula,2018,2018 General Election,2588,1861
Georgia,Harris,Ellerslie,2018,2018 General Election,3763,2660
Georgia,Harris,Goodman,2018,2018 General Election,1463,1010
Georgia,Harris,Hamilton,2018,2018 General Election,2401,1656
Georgia,Harris,Lower 19Th,2018,2018 General Election,2295,1661
Georgia,Harris,Mulberry Grove,2018,2018 General Election,2627,1874
Georgia,Harris,Pine Mountain Valley,2018,2018 General Election,1008,689
Georgia,Harris,Skinner,2018,2018 General Election,808,576
Georgia,Harris,Upper 19Th,2018,2018 General Election,1425,1032
Georgia,Harris,Valley Plains,2018,2018 General Election,690,452
Georgia,Harris,Waverly Hall,2018,2018 General Election,2583,1654
Georgia,Harris,Whitesville,2018,2018 General Election,1226,894
Georgia,Hart,Hartwell,2018,2018 General Election,5712,3799
Georgia,Hart,Goldmine,2018,2018 General Election,1618,1007
Georgia,Hart,Cokesbury,2018,2018 General Election,983,606
Georgia,Hart,Reed Creek,2018,2018 General Election,2576,1777
Georgia,Hart,Bowersville,2018,2018 General Election,1179,768
Georgia,Hart,Shoal Creek,2018,2018 General Election,1416,889
Georgia,Hart,Bio,2018,2018 General Election,1222,820
Georgia,Heard,Centralhatchee,2018,2018 General Election,1498,1014
Georgia,Heard,Cooksville - Corinth,2018,2018 General Election,555,288
Georgia,Heard,Enon Grove,2018,2018 General Election,973,537
Georgia,Heard,Ephesus,2018,2018 General Election,1172,725
Georgia,Heard,Franklin,2018,2018 General Election,1947,1153
Georgia,Heard,Southwest,2018,2018 General Election,533,348
Georgia,Henry,Locust Grove,2018,2018 General Election,5626,3469
Georgia,Henry,Tussahaw,2018,2018 General Election,3096,2006
Georgia,Henry,Sandy Ridge,2018,2018 General Election,4378,2755
Georgia,Henry,Westside,2018,2018 General Election,6453,2997
Georgia,Henry,Lowes,2018,2018 General Election,8604,5218
Georgia,Henry,South Hampton,2018,2018 General Election,4946,3105
Georgia,Henry,North Hampton,2018,2018 General Election,6438,3875
Georgia,Henry,Mt. Carmel,2018,2018 General Election,4596,3128
Georgia,Henry,Red Oak,2018,2018 General Election,5189,3407
Georgia,Henry,Wesley Lakes,2018,2018 General Election,4995,3071
Georgia,Henry,Mcdonough,2018,2018 General Election,2170,1396
Georgia,Henry,Mcmullen,2018,2018 General Election,3319,2323
Georgia,Henry,East Lake,2018,2018 General Election,3073,2172
Georgia,Henry,Hickory Flat,2018,2018 General Election,4735,3256
Georgia,Henry,Stockbridge East-West,2018,2018 General Election,6254,3754
Georgia,Henry,Stagecoach,2018,2018 General Election,3251,1880
Georgia,Henry,Cotton Indian,2018,2018 General Election,4305,2641
Georgia,Henry,Pleasant Grove,2018,2018 General Election,3773,2641
Georgia,Henry,Austin Road,2018,2018 General Election,3137,2176
Georgia,Henry,Swan Lake,2018,2018 General Election,3373,2138
Georgia,Henry,Shakerag,2018,2018 General Election,3653,2458
Georgia,Henry,Ellenwood,2018,2018 General Election,3936,2830
Georgia,Henry,Unity Grove,2018,2018 General Election,4349,2909
Georgia,Henry,Shiloh,2018,2018 General Election,3735,2152
Georgia,Henry,Pates Creek,2018,2018 General Election,4898,3152
Georgia,Henry,Oakland,2018,2018 General Election,4100,2745
Georgia,Henry,Lake Dow,2018,2018 General Election,4596,3174
Georgia,Henry,Flippen,2018,2018 General Election,4046,2904
Georgia,Henry,Stockbridge Central,2018,2018 General Election,4086,2289
Georgia,Henry,Kelleytown,2018,2018 General Election,3201,2294
Georgia,Henry,Lighthouse,2018,2018 General Election,3469,2356
Georgia,Henry,Dutchtown,2018,2018 General Election,2491,1669
Georgia,Henry,Mt. Bethel,2018,2018 General Election,3134,2049
Georgia,Henry,Grove Park,2018,2018 General Election,3367,1930
Georgia,Henry,Lake Haven,2018,2018 General Election,3983,2605
Georgia,Henry,Mcdonough Central,2018,2018 General Election,3753,2487
Georgia,Henry,Timberridge,2018,2018 General Election,1868,1332
Georgia,Houston,ANNX,2018,2018 General Election,4202,2915
Georgia,Houston,BMS,2018,2018 General Election,8338,5817
Georgia,Houston,CENT,2018,2018 General Election,6884,4274
Georgia,Houston,CGTC,2018,2018 General Election,4184,2849
Georgia,Houston,FMMS,2018,2018 General Election,8089,5291
Georgia,Houston,HAFS,2018,2018 General Election,1549,1103
Georgia,Houston,HCTC,2018,2018 General Election,5895,3312
Georgia,Houston,HEFS,2018,2018 General Election,1211,867
Georgia,Houston,HHPC,2018,2018 General Election,8721,4876
Georgia,Houston,MCMS,2018,2018 General Election,8010,5389
Georgia,Houston,NSES,2018,2018 General Election,2227,1525
Georgia,Houston,RECR,2018,2018 General Election,8508,4094
Georgia,Houston,ROZR,2018,2018 General Election,12026,7993
Georgia,Houston,TMS,2018,2018 General Election,4782,2800
Georgia,Houston,TWPK,2018,2018 General Election,4204,2787
Georgia,Houston,VHS,2018,2018 General Election,5094,3478
Georgia,Irwin,Irwinville,2018,2018 General Election,1527,554
Georgia,Irwin,Ocilla,2018,2018 General Election,3141,2799
Georgia,Irwin,Holt,2018,2018 General Election,609,216
Georgia,Jackson,Central Jackson,2018,2018 General Election,13279,8446
Georgia,Jackson,North Jackson,2018,2018 General Election,10372,6381
Georgia,Jackson,West Jackson,2018,2018 General Election,11858,7934
Georgia,Jackson,South Jackson,2018,2018 General Election,6763,4189
Georgia,Jasper,Wyatt,2018,2018 General Election,1646,1006
Georgia,Jasper,Monticello,2018,2018 General Election,4016,2808
Georgia,Jasper,Martin & Burney,2018,2018 General Election,3368,2135
Georgia,Jeff Davis,Hazelhurst,2018,2018 General Election,1237,699
Georgia,Jeff Davis,Altamaha 1,2018,2018 General Election,654,442
Georgia,Jeff Davis,Altamaha 2,2018,2018 General Election,1147,830
Georgia,Jeff Davis,Blackburn 1,2018,2018 General Election,705,369
Georgia,Jeff Davis,Blackburn 2,2018,2018 General Election,646,435
Georgia,Jeff Davis,Whitehead 1,2018,2018 General Election,888,538
Georgia,Jeff Davis,Whitehead 2,2018,2018 General Election,611,390
Georgia,Jeff Davis,Ocmulgee 1,2018,2018 General Election,1214,822
Georgia,Jeff Davis,Ocmulgee 2,2018,2018 General Election,454,305
Georgia,Jefferson,Stapleton Crossroads,2018,2018 General Election,395,273
Georgia,Jefferson,Matthews,2018,2018 General Election,581,401
Georgia,Jefferson,Wrens,2018,2018 General Election,2565,1699
Georgia,Jefferson,Louisville,2018,2018 General Election,3566,2311
Georgia,Jefferson,Wadley,2018,2018 General Election,1769,1130
Georgia,Jefferson,Bartow,2018,2018 General Election,491,334
Georgia,Jefferson,Stapleton,2018,2018 General Election,608,389
Georgia,Jefferson,Avera,2018,2018 General Election,374,252
Georgia,Jenkins,Jenkins Co,2018,2018 General Election,886,557
Georgia,Jenkins,Court House,2018,2018 General Election,949,568
Georgia,Jenkins,Perkins,2018,2018 General Election,950,585
Georgia,Jenkins,Senior Citizens Bld,2018,2018 General Election,927,610
Georgia,Jenkins,Four Points,2018,2018 General Election,965,569
Georgia,Johnson,Wrightsville,2018,2018 General Election,2828,1881
Georgia,Johnson,Smith,2018,2018 General Election,689,479
Georgia,Johnson,Bray,2018,2018 General Election,697,553
Georgia,Johnson,Kite,2018,2018 General Election,846,576
Georgia,Jones,Gray,2018,2018 General Election,2488,1787
Georgia,Jones,Hawkins,2018,2018 General Election,2877,1872
Georgia,Jones,Ethridge,2018,2018 General Election,1561,1088
Georgia,Jones,Clinton,2018,2018 General Election,2151,1515
Georgia,Jones,Roberts,2018,2018 General Election,2441,1419
Georgia,Jones,Davidson,2018,2018 General Election,1414,984
Georgia,Jones,Pope,2018,2018 General Election,1581,1143
Georgia,Jones,Barron,2018,2018 General Election,1199,862
Georgia,Jones,Sanders,2018,2018 General Election,180,118
Georgia,Jones,Finney,2018,2018 General Election,2302,1681
Georgia,Lamar,Barnesville Fbc,2018,2018 General Election,2299,1286
Georgia,Lamar,Chappell Mill V. Fd,2018,2018 General Election,1334,886
Georgia,Lamar,Senior Citizen Bldg,2018,2018 General Election,1195,768
Georgia,Lamar,Redbone,2018,2018 General Election,560,403
Georgia,Lamar,L C S C,2018,2018 General Election,2507,1702
Georgia,Lamar,Milner,2018,2018 General Election,3393,2328
Georgia,Lanier,Lakeland,2018,2018 General Election,5034,2689
Georgia,Laurens,Family Life Center,2018,2018 General Election,3680,2582
Georgia,Laurens,Calhoun Park,2018,2018 General Election,5371,2795
Georgia,Laurens,Fire Dept Sta #5,2018,2018 General Election,3275,2405
Georgia,Laurens,Buckeye,2018,2018 General Election,920,635
Georgia,Laurens,Burch,2018,2018 General Election,402,298
Georgia,Laurens,Cadwell,2018,2018 General Election,653,473
Georgia,Laurens,Brewton,2018,2018 General Election,1451,971
Georgia,Laurens,Dudley,2018,2018 General Election,1005,798
Georgia,Laurens,Hampton Mill,2018,2018 General Election,1554,1142
Georgia,Laurens,Harvard,2018,2018 General Election,363,251
Georgia,Laurens,Minter,2018,2018 General Election,761,545
Georgia,Laurens,Rural Fire Sta #17,2018,2018 General Election,1946,1269
Georgia,Laurens,W T Adams Firestation,2018,2018 General Election,1872,1445
Georgia,Laurens,Reedy Springs,2018,2018 General Election,781,554
Georgia,Laurens,Smith,2018,2018 General Election,2913,1632
Georgia,Laurens,LCFS 10 (Valambrosia),2018,2018 General Election,1858,1203
Georgia,Lee,Chokee,2018,2018 General Election,477,320
Georgia,Lee,Redbone,2018,2018 General Election,4493,2883
Georgia,Lee,Smithville,2018,2018 General Election,936,586
Georgia,Lee,CJC,2018,2018 General Election,592,421
Georgia,Lee,Leesburg,2018,2018 General Election,3090,1891
Georgia,Lee,Friendship Bapt,2018,2018 General Election,1228,749
Georgia,Lee,First Baptist,2018,2018 General Election,3552,2562
Georgia,Lee,SDA Church,2018,2018 General Election,1206,860
Georgia,Lee,Sovereign Grace,2018,2018 General Election,2450,1445
Georgia,Lee,Century Fire Station,2018,2018 General Election,2988,1854
Georgia,Liberty,Riceboro Youth Center,2018,2018 General Election,1008,695
Georgia,Liberty,Lyman Hall School,2018,2018 General Election,3782,1734
Georgia,Liberty,Lewis Frasier School,2018,2018 General Election,3705,2007
Georgia,Liberty,Memorial Dr. East,2018,2018 General Election,2028,840
Georgia,Liberty,Button Gwinnett,2018,2018 General Election,1992,225
Georgia,Liberty,Town of Allenhurst,2018,2018 General Election,2276,1198
Georgia,Liberty,Hinesville,2018,2018 General Election,1774,888
Georgia,Liberty,Liberty County Complex,2018,2018 General Election,3874,2362
Georgia,Liberty,Walthourville City Hall,2018,2018 General Election,2522,1191
Georgia,Liberty,Fleming West,2018,2018 General Election,456,295
Georgia,Liberty,Fleming East,2018,2018 General Election,2696,1609
Georgia,Liberty,Gum Branch,2018,2018 General Election,2538,1180
Georgia,Liberty,Hinesville Lodge 271,2018,2018 General Election,2400,1180
Georgia,Lincoln,Midway,2018,2018 General Election,511,335
Georgia,Lincoln,Lincoln Club House,2018,2018 General Election,770,501
Georgia,Lincoln,Lincoln Center,2018,2018 General Election,1384,985
Georgia,Lincoln,Faith Temple of Linc,2018,2018 General Election,469,309
Georgia,Lincoln,Tabernacle,2018,2018 General Election,948,666
Georgia,Lincoln,Bethany Church,2018,2018 General Election,537,368
Georgia,Lincoln,Martins Crossroad,2018,2018 General Election,1129,819
Georgia,Long,Beards Creek,2018,2018 General Election,1226,637
Georgia,Long,Rye Patch/Oak Dale,2018,2018 General Election,2165,1114
Georgia,Long,South Ludowici,2018,2018 General Election,958,475
Georgia,Long,North Ludowici,2018,2018 General Election,1590,785
Georgia,Long,Tibet,2018,2018 General Election,733,447
Georgia,Long,Alma Flournoy,2018,2018 General Election,246,163
Georgia,Long,Faith Baptist Annex,2018,2018 General Election,688,386
Georgia,Lowndes,Hahira,2018,2018 General Election,4791,2959
Georgia,Lowndes,Trinity,2018,2018 General Election,11243,5726
Georgia,Lowndes,Northside,2018,2018 General Election,26134,12841
Georgia,Lowndes,Naylor,2018,2018 General Election,1111,758
Georgia,Lowndes,Rainwater,2018,2018 General Election,8775,5147
Georgia,Lowndes,Mildred,2018,2018 General Election,3899,1718
Georgia,Lowndes,Clyatt,2018,2018 General Election,4146,2221
Georgia,Lowndes,Dasher,2018,2018 General Election,3762,2303
Georgia,Lowndes,S Lowndes,2018,2018 General Election,3598,2144
Georgia,Lumpkin,Dahlonega,2018,2018 General Election,19567,11587
Georgia,Macon,Ideal,2018,2018 General Election,1363,841
Georgia,Macon,Oglethorpe,2018,2018 General Election,1224,789
Georgia,Macon,Marshallville,2018,2018 General Election,1254,824
Georgia,Macon,Montezuma 4,2018,2018 General Election,1482,973
Georgia,Macon,Montezuma 5,2018,2018 General Election,1246,817
Georgia,Madison,Colbert,2018,2018 General Election,2836,1878
Georgia,Madison,Collins,2018,2018 General Election,560,378
Georgia,Madison,Comer,2018,2018 General Election,1223,811
Georgia,Madison,Danielsville,2018,2018 General Election,2654,1724
Georgia,Madison,Fork,2018,2018 General Election,483,310
Georgia,Madison,Harrison,2018,2018 General Election,515,373
Georgia,Madison,Hull,2018,2018 General Election,3790,2331
Georgia,Madison,Ila,2018,2018 General Election,1481,908
Georgia,Madison,Mill,2018,2018 General Election,1470,974
Georgia,Madison,Paoli,2018,2018 General Election,230,178
Georgia,Madison,Pittman,2018,2018 General Election,1764,1228
Georgia,Madison,Poca,2018,2018 General Election,1012,631
Georgia,Marion,Pineknot,2018,2018 General Election,845,514
Georgia,Marion,Buena Vista,2018,2018 General Election,2186,1508
Georgia,Marion,Tazewell,2018,2018 General Election,312,224
Georgia,Marion,Brantley,2018,2018 General Election,379,271
Georgia,Marion,Ft. Perry,2018,2018 General Election,746,418
Georgia,McDuffie,131 - Queen of Angels,2018,2018 General Election,1063,619
Georgia,McDuffie,132 - Augusta Tech,2018,2018 General Election,1397,976
Georgia,McDuffie,133A - Fort Creek,2018,2018 General Election,1127,708
Georgia,McDuffie,133B - Dearing Gym,2018,2018 General Election,1730,1144
Georgia,McDuffie,134 - Vanderhorst,2018,2018 General Election,1778,1174
Georgia,McDuffie,135 - Sweetwater,2018,2018 General Election,2712,1823
Georgia,McDuffie,136 - Thomson Depot,2018,2018 General Election,1776,971
Georgia,McDuffie,137 - Marshall Church,2018,2018 General Election,1127,812
Georgia,McDuffie,139 - Whiteoak,2018,2018 General Election,877,592
Georgia,McIntosh,Sapelo Island,2018,2018 General Election,48,39
Georgia,McIntosh,Townsend,2018,2018 General Election,559,340
Georgia,McIntosh,Crescent,2018,2018 General Election,1917,1144
Georgia,McIntosh,Darien,2018,2018 General Election,2474,1407
Georgia,McIntosh,South Newport,2018,2018 General Election,1931,1341
Georgia,McIntosh,North Darien,2018,2018 General Election,2033,1154
Georgia,Meriwether,Chalybeate,2018,2018 General Election,421,298
Georgia,Meriwether,Manchester Gill I,2018,2018 General Election,1424,876
Georgia,Meriwether,Manchester Gill Ii,2018,2018 General Election,915,563
Georgia,Meriwether,Odessadale,2018,2018 General Election,276,193
Georgia,Meriwether,Greenville,2018,2018 General Election,1794,1097
Georgia,Meriwether,Lone Oak,2018,2018 General Election,1095,722
Georgia,Meriwether,Luthersville,2018,2018 General Election,2430,1433
Georgia,Meriwether,Alvaton,2018,2018 General Election,1335,822
Georgia,Meriwether,Gay,2018,2018 General Election,362,242
Georgia,Meriwether,Woodbury,2018,2018 General Election,1250,832
Georgia,Meriwether,Warm Springs,2018,2018 General Election,1110,735
Georgia,Meriwether,Durand,2018,2018 General Election,642,408
Georgia,Meriwether,Raleigh,2018,2018 General Election,453,311
Georgia,Meriwether,Cove,2018,2018 General Election,203,146
Georgia,Miller,Colquitt-Miller,2018,2018 General Election,3814,2322
Georgia,Mitchell,Baconton,2018,2018 General Election,1176,640
Georgia,Mitchell,Branchville,2018,2018 General Election,591,392
Georgia,Mitchell,Camilla North,2018,2018 General Election,1970,1088
Georgia,Mitchell,Camilla South,2018,2018 General Election,3522,2033
Georgia,Mitchell,Cotton,2018,2018 General Election,370,261
Georgia,Mitchell,Hopeful,2018,2018 General Election,334,217
Georgia,Mitchell,Hinsonton,2018,2018 General Election,144,118
Georgia,Mitchell,Lester,2018,2018 General Election,1303,699
Georgia,Mitchell,Pebble City,2018,2018 General Election,153,109
Georgia,Mitchell,Pelham,2018,2018 General Election,3395,1672
Georgia,Mitchell,Sale City,2018,2018 General Election,366,241
Georgia,Monroe,Bentons,2018,2018 General Election,2089,1641
Georgia,Monroe,Brantleys,2018,2018 General Election,992,781
Georgia,Monroe,Burgays,2018,2018 General Election,2118,1679
Georgia,Monroe,Cabaniss,2018,2018 General Election,707,472
Georgia,Monroe,Cox,2018,2018 General Election,637,481
Georgia,Monroe,Culloden,2018,2018 General Election,425,297
Georgia,Monroe,Dillards,2018,2018 General Election,888,595
Georgia,Monroe,Evers,2018,2018 General Election,1768,1219
Georgia,Monroe,Forsyth,2018,2018 General Election,4155,2591
Georgia,Monroe,High Falls,2018,2018 General Election,1655,983
Georgia,Monroe,Kelseys,2018,2018 General Election,645,460
Georgia,Monroe,Middlebrooks,2018,2018 General Election,1203,864
Georgia,Monroe,Proctors,2018,2018 General Election,1024,626
Georgia,Monroe,Russellville,2018,2018 General Election,418,298
Georgia,Montgomery,Ailey,2018,2018 General Election,415,319
Georgia,Montgomery,Alston,2018,2018 General Election,452,347
Georgia,Montgomery,Higgston,2018,2018 General Election,1208,852
Georgia,Montgomery,Kibbee,2018,2018 General Election,484,344
Georgia,Montgomery,Mount Vernon,2018,2018 General Election,1392,862
Georgia,Montgomery,Tarrytown,2018,2018 General Election,302,231
Georgia,Montgomery,Uvalda,2018,2018 General Election,892,580
Georgia,Morgan,Northeast Morgan,2018,2018 General Election,2595,1880
Georgia,Morgan,East Morgan,2018,2018 General Election,1949,1462
Georgia,Morgan,Beth/Springfield,2018,2018 General Election,754,567
Georgia,Morgan,Central Morgan,2018,2018 General Election,2508,1780
Georgia,Morgan,Clacks Chapel,2018,2018 General Election,616,485
Georgia,Morgan,West Morgan,2018,2018 General Election,2346,1737
Georgia,Morgan,North Morgan,2018,2018 General Election,2332,1669
Georgia,Murray,McDonald,2018,2018 General Election,2184,1215
Georgia,Murray,Shuck Pen,2018,2018 General Election,2517,1446
Georgia,Murray,Southwest,2018,2018 General Election,2682,1394
Georgia,Murray,Spring Place,2018,2018 General Election,3134,1854
Georgia,Murray,Town,2018,2018 General Election,4978,3061
Georgia,Murray,Carters-Doolittle,2018,2018 General Election,1827,1020
Georgia,Murray,North,2018,2018 General Election,1848,1124
Georgia,Muscogee,Wynnton/Britt,2018,2018 General Election,4617,2476
Georgia,Muscogee,Carver/Mack,2018,2018 General Election,3975,2069
Georgia,Muscogee,St John/Belvedere,2018,2018 General Election,4786,2878
Georgia,Muscogee,Britt David Bapt Ch,2018,2018 General Election,2293,1326
Georgia,Muscogee,St Peter U. M. C.,2018,2018 General Election,2920,1878
Georgia,Muscogee,Cornerstone Church,2018,2018 General Election,5596,3228
Georgia,Muscogee,Columbus Tech,2018,2018 General Election,3764,1559
Georgia,Muscogee,St. Mark/Heiferhorn,2018,2018 General Election,5763,3960
Georgia,Muscogee,Wynnbrook,2018,2018 General Election,2585,1887
Georgia,Muscogee,Cusseta Rd,2018,2018 General Election,5265,2186
Georgia,Muscogee,Our Lady Of Lourdes,2018,2018 General Election,8677,3320
Georgia,Muscogee,Mt. Pilgrim,2018,2018 General Election,5243,3061
Georgia,Muscogee,Faith Tabernacle,2018,2018 General Election,3943,2252
Georgia,Muscogee,Fort/Waddell,2018,2018 General Election,6047,3171
Georgia,Muscogee,Rothschild,2018,2018 General Election,6545,3500
Georgia,Muscogee,Gentian/Reese @Lds,2018,2018 General Election,5012,2894
Georgia,Muscogee,St Paul/Clubview,2018,2018 General Election,5140,3277
Georgia,Muscogee,Moon/Morningside,2018,2018 General Election,4843,2810
Georgia,Muscogee,St. Andrews/Midland,2018,2018 General Election,5185,4318
Georgia,Muscogee,Salvation Army,2018,2018 General Election,2821,1698
Georgia,Muscogee,First African,2018,2018 General Election,1662,755
Georgia,Muscogee,Epworth,2018,2018 General Election,3982,1951
Georgia,Muscogee,Marianna Gallops,2018,2018 General Election,2684,1080
Georgia,Muscogee,Edgewood Baptist,2018,2018 General Election,2852,1623
Georgia,Muscogee,Psalmond/Mathews,2018,2018 General Election,6340,4294
Georgia,Newton,City Pond,2018,2018 General Election,1654,842
Georgia,Newton,Town,2018,2018 General Election,4168,2202
Georgia,Newton,Almon,2018,2018 General Election,4347,2763
Georgia,Newton,Alcovy,2018,2018 General Election,3990,2600
Georgia,Newton,Covington Mills,2018,2018 General Election,2817,1624
Georgia,Newton,Brewers,2018,2018 General Election,3016,1979
Georgia,Newton,Brick Store,2018,2018 General Election,2356,1653
Georgia,Newton,Cedar Shoals,2018,2018 General Election,2577,1344
Georgia,Newton,Livingston,2018,2018 General Election,4038,2359
Georgia,Newton,Downs,2018,2018 General Election,5408,3472
Georgia,Newton,Gum Creek,2018,2018 General Election,3812,2721
Georgia,Newton,Beaverdam,2018,2018 General Election,4566,2822
Georgia,Newton,Leguinn,2018,2018 General Election,1926,1336
Georgia,Newton,Mansfield,2018,2018 General Election,1356,1012
Georgia,Newton,Newborn,2018,2018 General Election,669,520
Georgia,Newton,Oxford,2018,2018 General Election,2118,1404
Georgia,Newton,Rocky Plains,2018,2018 General Election,3184,1821
Georgia,Newton,Buck Creek,2018,2018 General Election,4401,2594
Georgia,Newton,Stansells,2018,2018 General Election,4172,2470
Georgia,Newton,Fairview,2018,2018 General Election,2672,1463
Georgia,Newton,Crowell,2018,2018 General Election,4400,2583
Georgia,Newton,Hub,2018,2018 General Election,2158,1629
Georgia,Oconee,Annex,2018,2018 General Election,1978,1556
Georgia,Oconee,Colham Ferry,2018,2018 General Election,1599,1250
Georgia,Oconee,Antioch,2018,2018 General Election,1259,976
Georgia,Oconee,Farmington,2018,2018 General Election,673,486
Georgia,Oconee,Bishop,2018,2018 General Election,1788,1349
Georgia,Oconee,High Shoals,2018,2018 General Election,1799,1416
Georgia,Oconee,North Oconee,2018,2018 General Election,1116,816
Georgia,Oconee,Dark Corner,2018,2018 General Election,2822,2177
Georgia,Oconee,Bogart,2018,2018 General Election,2323,1652
Georgia,Oconee,Malcom Bridge,2018,2018 General Election,3890,2970
Georgia,Oconee,Athens Academy,2018,2018 General Election,2554,1891
Georgia,Oconee,Civic Center,2018,2018 General Election,4052,3024
Georgia,Oconee,City Hall,2018,2018 General Election,1685,1233
Georgia,Oglethorpe,Beaverdam,2018,2018 General Election,2956,1986
Georgia,Oglethorpe,Crawford,2018,2018 General Election,2639,1803
Georgia,Oglethorpe,Lexington,2018,2018 General Election,3878,2711
Georgia,Paulding,Shelton Elem School,2018,2018 General Election,15634,9713
Georgia,Paulding,Burnt Hickory Park,2018,2018 General Election,5074,3477
Georgia,Paulding,Moses Middle School,2018,2018 General Election,6861,4404
Georgia,Paulding,West Ridge Church,2018,2018 General Election,13685,8534
Georgia,Paulding,Watson Govt Complex,2018,2018 General Election,9296,5361
Georgia,Paulding,Sara Ragsdale Elm Sc,2018,2018 General Election,4338,2615
Georgia,Paulding,Paulding Co High Sc,2018,2018 General Election,5158,3119
Georgia,Paulding,Hiram High School,2018,2018 General Election,9118,5444
Georgia,Paulding,Taylor Farm Park,2018,2018 General Election,8754,5562
Georgia,Paulding,Austin Middle School,2018,2018 General Election,6671,4199
Georgia,Paulding,Nebo Elementary Sch,2018,2018 General Election,8880,5464
Georgia,Paulding,Carl Scoggins Mid Sc,2018,2018 General Election,5479,3507
Georgia,Peach,Byron #1,2018,2018 General Election,2374,1663
Georgia,Peach,Byron #2,2018,2018 General Election,4429,2947
Georgia,Peach,Claude,2018,2018 General Election,811,569
Georgia,Peach,Fort Valley #1,2018,2018 General Election,2448,1497
Georgia,Peach,Fort Valley #2,2018,2018 General Election,2382,1389
Georgia,Peach,Fort Valley #3,2018,2018 General Election,2949,1545
Georgia,Peach,Powersville,2018,2018 General Election,1239,862
Georgia,Pickens,Yellow Creek,2018,2018 General Election,3031,2090
Georgia,Pickens,Sharptop,2018,2018 General Election,2427,1798
